,TUCASEID,start_minute,stop_minute,TUTIER1CODE,TUACTIVITY_N
6649,20170111161933,1260,1290,1,6
6650,20170111161933,1290,1295,18,7
6651,20170111161933,1295,1305,5,8
6652,20170111161933,1305,45,5,9
6653,20170111161933,45,55,50,10
6654,20170111161933,55,360,5,11
6655,20170111161947,240,300,1,1
6656,20170111161947,300,330,1,2
6657,20170111161947,330,360,14,3
6658,20170111161947,360,375,11,4
6659,20170111161947,375,540,12,5
6660,20170111161947,540,545,18,6
6661,20170111161947,545,570,18,7
6662,20170111161947,570,575,18,8
6663,20170111161947,575,585,18,9
6664,20170111161947,585,590,18,10
6665,20170111161947,590,600,5,11
6666,20170111161947,600,840,5,12
6667,20170111161947,840,870,50,13
6668,20170111161947,870,1080,5,14
6669,20170111161947,1080,1090,18,15
6670,20170111161947,1090,1100,18,16
6671,20170111161947,1100,1105,18,17
6672,20170111161947,1105,1130,18,18
6673,20170111161947,1130,1135,18,19
6674,20170111161947,1135,1150,1,20
6675,20170111161947,1150,1180,11,21
6676,20170111161947,1180,1240,12,22
6677,20170111161947,1240,1360,14,23
6678,20170111161947,1360,300,1,24
6679,20170111161948,240,300,1,1
6680,20170111161948,300,345,14,2
6681,20170111161948,345,405,2,3
6682,20170111161948,405,600,12,4
6683,20170111161948,600,660,11,5
6684,20170111161948,660,780,2,6
6685,20170111161948,780,900,13,7
6686,20170111161948,900,1020,12,8
6687,20170111161948,1020,1050,11,9
6688,20170111161948,1050,1110,2,10
6689,20170111161948,1110,1120,18,11
6690,20170111161948,1120,1180,11,12
6691,20170111161948,1180,1240,12,13
6692,20170111161948,1240,1250,18,14
6693,20170111161948,1250,1310,12,15
6694,20170111161948,1310,300,1,16
6695,20170111161952,240,600,1,1
6696,20170111161952,600,620,3,2
6697,20170111161952,620,630,18,3
6698,20170111161952,630,675,12,4
6699,20170111161952,675,705,1,5
6700,20170111161952,705,710,16,6
6701,20170111161952,710,840,12,7
6702,20170111161952,840,845,18,8
6703,20170111161952,845,875,13,9
6704,20170111161952,875,882,18,10
6705,20170111161952,882,884,3,11
6706,20170111161952,884,929,13,12
6707,20170111161952,929,939,18,13
6708,20170111161952,939,1170,1,14
6709,20170111161952,1170,1173,2,15
6710,20170111161952,1173,1293,12,16
6711,20170111161952,1293,1338,12,17
6712,20170111161952,1338,1345,2,18
6713,20170111161952,1345,1355,11,19
6714,20170111161952,1355,5,12,20
6715,20170111161952,5,95,12,21
6716,20170111161952,95,105,11,22
6717,20170111161952,105,120,12,23
6718,20170111161952,120,510,1,24
6719,20170111161954,240,330,1,1
6720,20170111161954,330,338,2,2
6721,20170111161954,338,458,12,3
6722,20170111161954,458,540,50,4
6723,20170111161954,540,555,18,5
6724,20170111161954,555,600,7,6
6725,20170111161954,600,605,18,7
6726,20170111161954,605,606,2,8
6727,20170111161954,606,614,18,9
6728,20170111161954,614,624,7,10
6729,20170111161954,624,639,18,11
6730,20170111161954,639,659,11,12
6731,20170111161954,659,675,12,13
6732,20170111161954,675,690,12,14
6733,20170111161954,690,730,2,15
6734,20170111161954,730,775,11,16
6735,20170111161954,775,865,12,17
6736,20170111161954,865,960,12,18
6737,20170111161954,960,1080,12,19
6738,20170111161954,1080,1125,11,20
6739,20170111161954,1125,1300,12,21
6740,20170111161954,1300,1365,12,22
6741,20170111161954,1365,360,1,23
6742,20170111161958,240,300,1,1
6743,20170111161958,300,570,12,2
6744,20170111161958,570,580,11,3
6745,20170111161958,580,960,12,4
6746,20170111161958,960,975,11,5
6747,20170111161958,975,1050,12,6
6748,20170111161958,1050,1065,11,7
6749,20170111161958,1065,1410,12,8
6750,20170111161958,1410,1430,1,9
6751,20170111161958,1430,120,12,10
6752,20170111161958,120,420,1,11
6753,20170111161967,240,360,1,1
6754,20170111161967,360,375,1,2
6755,20170111161967,375,385,18,3
6756,20170111161967,385,430,13,4
6757,20170111161967,430,460,13,5
6758,20170111161967,460,480,1,6
6759,20170111161967,480,495,18,7
6760,20170111161967,495,810,5,8
6761,20170111161967,810,820,18,9
6762,20170111161967,820,860,11,10
6763,20170111161967,860,875,18,11
6764,20170111161967,875,1080,5,12
6765,20170111161967,1080,1095,18,13
6766,20170111161967,1095,1110,7,14
6767,20170111161967,1110,1115,18,15
6768,20170111161967,1115,1125,12,16
6769,20170111161967,1125,1155,11,17
6770,20170111161967,1155,1170,2,18
6771,20170111161967,1170,1380,5,19
6772,20170111161967,1380,480,1,20
6773,20170111161970,240,360,1,1
6774,20170111161970,360,420,12,2
6775,20170111161970,420,450,2,3
6776,20170111161970,450,470,18,4
6777,20170111161970,470,473,2,5
6778,20170111161970,473,483,18,6
6779,20170111161970,483,603,6,7
6780,20170111161970,603,613,2,8
6781,20170111161970,613,703,5,9
6782,20170111161970,703,763,12,10
6783,20170111161970,763,883,2,11
6784,20170111161970,883,913,2,12
6785,20170111161970,913,1093,12,13
6786,20170111161970,1093,1123,12,14
6787,20170111161970,1123,1183,12,15
6788,20170111161970,1183,1290,12,16
6789,20170111161970,1290,240,1,17
6790,20170111161971,240,360,1,1
6791,20170111161971,360,450,12,2
6792,20170111161971,450,480,1,3
6793,20170111161971,480,525,2,4
6794,20170111161971,525,545,11,5
6795,20170111161971,545,560,2,6
6796,20170111161971,560,590,2,7
6797,20170111161971,590,650,2,8
6798,20170111161971,650,720,12,9
6799,20170111161971,720,760,2,10
6800,20170111161971,760,1020,12,11
6801,20170111161971,1020,1050,11,12
6802,20170111161971,1050,1290,12,13
6803,20170111161971,1290,1310,1,14
6804,20170111161971,1310,405,1,15
6805,20170111161977,240,450,1,1
6806,20170111161977,450,460,11,2
6807,20170111161977,460,520,12,3
6808,20170111161977,520,525,2,4
6809,20170111161977,525,545,1,5
6810,20170111161977,545,550,3,6
6811,20170111161977,550,610,12,7
6812,20170111161977,610,700,18,8
6813,20170111161977,700,1140,12,9
6814,20170111161977,1140,1230,18,10
6815,20170111161977,1230,1250,3,11
6816,20170111161977,1250,1380,12,12
6817,20170111161977,1380,480,1,13
6818,20170111161980,240,420,1,1
6819,20170111161980,420,455,1,2
6820,20170111161980,455,470,11,3
6821,20170111161980,470,780,12,4
6822,20170111161980,780,800,7,5
6823,20170111161980,800,840,12,6
6824,20170111161980,840,900,11,7
6825,20170111161980,900,1200,12,8
6826,20170111161980,1200,1260,2,9
6827,20170111161980,1260,30,12,10
6828,20170111161980,30,390,1,11
6829,20170111161981,240,360,1,1
6830,20170111161981,360,420,5,2
6831,20170111161981,420,435,2,3
6832,20170111161981,435,540,1,4
6833,20170111161981,540,580,3,5
6834,20170111161981,580,630,12,6
6835,20170111161981,630,690,5,7
6836,20170111161981,690,735,18,8
6837,20170111161981,735,765,8,9
6838,20170111161981,765,780,8,10
6839,20170111161981,780,782,18,11
6840,20170111161981,782,812,11,12
6841,20170111161981,812,842,6,13
6842,20170111161981,842,847,18,14
6843,20170111161981,847,960,7,15
6844,20170111161981,960,962,18,16
6845,20170111161981,962,992,7,17
6846,20170111161981,992,1034,18,18
6847,20170111161981,1034,1036,2,19
6848,20170111161981,1036,1037,18,20
6849,20170111161981,1037,1082,5,21
6850,20170111161981,1082,1125,12,22
6851,20170111161981,1125,1130,18,23
6852,20170111161981,1130,1200,11,24
6853,20170111161981,1200,1205,18,25
6854,20170111161981,1205,1225,13,26
6855,20170111161981,1225,1245,3,27
6856,20170111161981,1245,1350,12,28
6857,20170111161981,1350,0,5,29
6858,20170111161981,0,360,1,30
6859,20170111161982,240,600,1,1
6860,20170111161982,600,605,2,2
6861,20170111161982,605,620,11,3
6862,20170111161982,620,650,1,4
6863,20170111161982,650,710,6,5
6864,20170111161982,710,830,12,6
6865,20170111161982,830,1010,12,7
6866,20170111161982,1010,1100,12,8
6867,20170111161982,1100,1290,12,9
6868,20170111161982,1290,1315,50,10
6869,20170111161982,1315,450,1,11
6870,20170111161988,240,420,1,1
6871,20170111161988,420,440,1,2
6872,20170111161988,440,470,12,3
6873,20170111161988,470,480,18,4
6874,20170111161988,480,485,3,5
6875,20170111161988,485,525,18,6
6876,20170111161988,525,1050,5,7
6877,20170111161988,1050,1080,18,8
6878,20170111161988,1080,1085,7,9
6879,20170111161988,1085,1095,18,10
6880,20170111161988,1095,1110,11,11
6881,20170111161988,1110,1130,12,12
6882,20170111161988,1130,1135,18,13
6883,20170111161988,1135,1140,3,14
6884,20170111161988,1140,1145,18,15
6885,20170111161988,1145,1155,1,16
6886,20170111161988,1155,1195,12,17
6887,20170111161988,1195,1200,18,18
6888,20170111161988,1200,1205,3,19
6889,20170111161988,1205,1215,18,20
6890,20170111161988,1215,1230,12,21
6891,20170111161988,1230,1265,3,22
6892,20170111161988,1265,1275,3,23
6893,20170111161988,1275,1295,3,24
6894,20170111161988,1295,1340,5,25
6895,20170111161988,1340,1365,12,26
6896,20170111161988,1365,1375,1,27
6897,20170111161988,1375,420,1,28
6898,20170111161998,240,540,1,1
6899,20170111161998,540,570,2,2
6900,20170111161998,570,595,18,3
6901,20170111161998,595,625,12,4
6902,20170111161998,625,650,18,5
6903,20170111161998,650,710,7,6
6904,20170111161998,710,715,18,7
6905,20170111161998,715,735,1,8
6906,20170111161998,735,738,18,9
6907,20170111161998,738,743,4,10
6908,20170111161998,743,763,18,11
6909,20170111161998,763,808,11,12
6910,20170111161998,808,838,18,13
6911,20170111161998,838,928,11,14
6912,20170111161998,928,963,18,15
6913,20170111161998,963,964,4,16
6914,20170111161998,964,994,18,17
6915,20170111161998,994,1320,12,18
6916,20170111161998,1320,480,1,19
6917,20170111162011,240,450,1,1
6918,20170111162011,450,480,1,2
6919,20170111162011,480,500,11,3
6920,20170111162011,500,520,18,4
6921,20170111162011,520,521,3,5
6922,20170111162011,521,541,18,6
6923,20170111162011,541,720,5,7
6924,20170111162011,720,735,11,8
6925,20170111162011,735,765,12,9
6926,20170111162011,765,780,13,10
6927,20170111162011,780,1080,5,11
6928,20170111162011,1080,1120,18,12
6929,20170111162011,1120,1140,11,13
6930,20170111162011,1140,1200,13,14
6931,20170111162011,1200,1230,3,15
6932,20170111162011,1230,1260,11,16
6933,20170111162011,1260,1380,12,17
6934,20170111162011,1380,360,1,18
6935,20170111162029,240,630,1,1
6936,20170111162029,630,660,11,2
6937,20170111162029,660,900,12,3
6938,20170111162029,900,930,1,4
6939,20170111162029,930,945,18,5
6940,20170111162029,945,948,7,6
6941,20170111162029,948,963,18,7
6942,20170111162029,963,1050,12,8
6943,20170111162029,1050,600,1,9
6944,20170111162038,240,345,1,1
6945,20170111162038,345,390,1,2
6946,20170111162038,390,400,11,3
6947,20170111162038,400,430,16,4
6948,20170111162038,430,432,18,5
6949,20170111162038,432,888,6,6
6950,20170111162038,888,1050,13,7
6951,20170111162038,1050,1052,18,8
6952,20170111162038,1052,1082,7,9
6953,20170111162038,1082,1084,18,10
6954,20170111162038,1084,1094,1,11
6955,20170111162038,1094,1139,6,12
6956,20170111162038,1139,1154,11,13
6957,20170111162038,1154,1174,2,14
6958,20170111162038,1174,1305,16,15
6959,20170111162038,1305,1350,1,16
6960,20170111162038,1350,345,1,17
6961,20170111162039,240,420,1,1
6962,20170111162039,420,435,1,2
6963,20170111162039,435,445,11,3
6964,20170111162039,445,446,1,4
6965,20170111162039,446,626,12,5
6966,20170111162039,626,686,50,6
6967,20170111162039,686,691,11,7
6968,20170111162039,691,751,12,8
6969,20170111162039,751,871,1,9
6970,20170111162039,871,931,2,10
6971,20170111162039,931,1080,12,11
6972,20170111162039,1080,1140,11,12
6973,20170111162039,1140,1170,1,13
6974,20170111162039,1170,360,1,14
6975,20170111162040,240,540,1,1
6976,20170111162040,540,547,1,2
6977,20170111162040,547,607,12,3
6978,20170111162040,607,608,2,4
6979,20170111162040,608,618,11,5
6980,20170111162040,618,623,1,6
6981,20170111162040,623,653,12,7
6982,20170111162040,653,773,12,8
6983,20170111162040,773,893,16,9
6984,20170111162040,893,953,12,10
6985,20170111162040,953,983,2,11
6986,20170111162040,983,1013,11,12
6987,20170111162040,1013,1020,1,13
6988,20170111162040,1020,1140,12,14
6989,20170111162040,1140,1200,12,15
6990,20170111162040,1200,1210,1,16
6991,20170111162040,1210,1212,1,17
6992,20170111162040,1212,1219,1,18
6993,20170111162040,1219,1279,1,19
6994,20170111162040,1279,1286,1,20
6995,20170111162040,1286,1287,1,21
6996,20170111162040,1287,1347,1,22
6997,20170111162040,1347,1354,1,23
6998,20170111162040,1354,1380,1,24
6999,20170111162040,1380,120,1,25
7000,20170111162040,120,127,1,26
7001,20170111162040,127,210,1,27
7002,20170111162040,210,217,1,28
7003,20170111162040,217,390,1,29
7004,20170111162071,240,270,1,1
7005,20170111162071,270,300,1,2
7006,20170111162071,300,360,18,3
7007,20170111162071,360,380,11,4
7008,20170111162071,380,385,18,5
7009,20170111162071,385,475,7,6
7010,20170111162071,475,480,18,7
7011,20170111162071,480,540,7,8
7012,20170111162071,540,545,18,9
7013,20170111162071,545,575,7,10
7014,20170111162071,575,580,18,11
7015,20170111162071,580,600,7,12
7016,20170111162071,600,645,8,13
7017,20170111162071,645,650,18,14
7018,20170111162071,650,665,7,15
7019,20170111162071,665,725,18,16
7020,20170111162071,725,785,12,17
7021,20170111162071,785,815,2,18
7022,20170111162071,815,845,2,19
7023,20170111162071,845,905,3,20
7024,20170111162071,905,1025,12,21
7025,20170111162071,1025,1040,2,22
7026,20170111162071,1040,1100,3,23
7027,20170111162071,1100,1145,3,24
7028,20170111162071,1145,1155,1,25
7029,20170111162071,1155,1175,3,26
7030,20170111162071,1175,1295,12,27
7031,20170111162071,1295,1325,12,28
7032,20170111162071,1325,360,1,29
7033,20170111162093,240,780,1,1
7034,20170111162093,780,900,12,2
7035,20170111162093,900,1080,1,3
7036,20170111162093,1080,1110,11,4
7037,20170111162093,1110,1140,1,5
7038,20170111162093,1140,720,1,6
7039,20170111162104,240,420,5,1
7040,20170111162104,420,510,18,2
7041,20170111162104,510,540,1,3
7042,20170111162104,540,570,11,4
7043,20170111162104,570,750,12,5
7044,20170111162104,750,770,1,6
7045,20170111162104,770,1110,1,7
7046,20170111162104,1110,1130,11,8
7047,20170111162104,1130,1160,1,9
7048,20170111162104,1160,1260,12,10
7049,20170111162104,1260,1335,18,11
7050,20170111162104,1335,360,5,12
7051,20170111162123,240,540,1,1
7052,20170111162123,540,570,1,2
7053,20170111162123,570,600,11,3
7054,20170111162123,600,630,14,4
7055,20170111162123,630,660,12,5
7056,20170111162123,660,690,11,6
7057,20170111162123,690,720,1,7
7058,20170111162123,720,780,12,8
7059,20170111162123,780,810,14,9
7060,20170111162123,810,930,1,10
7061,20170111162123,930,960,14,11
7062,20170111162123,960,1020,12,12
7063,20170111162123,1020,1050,1,13
7064,20170111162123,1050,1080,18,14
7065,20170111162123,1080,1200,11,15
7066,20170111162123,1200,1230,18,16
7067,20170111162123,1230,1320,12,17
7068,20170111162123,1320,1350,11,18
7069,20170111162123,1350,540,1,19
7070,20170111162128,240,250,2,1
7071,20170111162128,250,420,1,2
7072,20170111162128,420,422,2,3
7073,20170111162128,422,425,2,4
7074,20170111162128,425,427,2,5
7075,20170111162128,427,428,2,6
7076,20170111162128,428,443,1,7
7077,20170111162128,443,453,1,8
7078,20170111162128,453,473,11,9
7079,20170111162128,473,780,5,10
7080,20170111162128,780,810,11,11
7081,20170111162128,810,815,2,12
7082,20170111162128,815,1140,5,13
7083,20170111162128,1140,1145,2,14
7084,20170111162128,1145,1165,2,15
7085,20170111162128,1165,1166,2,16
7086,20170111162128,1166,1185,11,17
7087,20170111162128,1185,1200,5,18
7088,20170111162128,1200,1201,2,19
7089,20170111162128,1201,1204,2,20
7090,20170111162128,1204,1290,12,21
7091,20170111162128,1290,1295,1,22
7092,20170111162128,1295,1400,12,23
7093,20170111162128,1400,405,1,24
7094,20170111162144,240,300,1,1
7095,20170111162144,300,450,12,2
7096,20170111162144,450,470,11,3
7097,20170111162144,470,750,12,4
7098,20170111162144,750,770,11,5
7099,20170111162144,770,1020,12,6
7100,20170111162144,1020,1040,11,7
7101,20170111162144,1040,1380,12,8
7102,20170111162144,1380,300,1,9
7103,20170111162146,240,480,1,1
7104,20170111162146,480,720,12,2
7105,20170111162146,720,750,11,3
7106,20170111162146,750,0,12,4
7107,20170111162146,0,390,1,5
7108,20170111162173,240,450,1,1
7109,20170111162173,450,495,1,2
7110,20170111162173,495,510,11,3
7111,20170111162173,510,525,1,4
7112,20170111162173,525,540,18,5
7113,20170111162173,540,600,14,6
7114,20170111162173,600,720,15,7
7115,20170111162173,720,900,15,8
7116,20170111162173,900,910,18,9
7117,20170111162173,910,990,1,10
7118,20170111162173,990,1035,2,11
7119,20170111162173,1035,1080,11,12
7120,20170111162173,1080,1110,3,13
7121,20170111162173,1110,1140,3,14
7122,20170111162173,1140,1155,3,15
7123,20170111162173,1155,1165,14,16
7124,20170111162173,1165,1170,12,17
7125,20170111162173,1170,1185,3,18
7126,20170111162173,1185,1230,12,19
7127,20170111162173,1230,1275,1,20
7128,20170111162173,1275,330,1,21
7129,20170111162182,240,540,1,1
7130,20170111162182,540,600,1,2
7131,20170111162182,600,610,18,3
7132,20170111162182,610,650,7,4
7133,20170111162182,650,660,18,5
7134,20170111162182,660,750,12,6
7135,20170111162182,750,840,2,7
7136,20170111162182,840,870,2,8
7137,20170111162182,870,915,2,9
7138,20170111162182,915,930,11,10
7139,20170111162182,930,960,1,11
7140,20170111162182,960,1005,12,12
7141,20170111162182,1005,1380,12,13
7142,20170111162182,1380,480,1,14
7143,20170111162192,240,540,1,1
7144,20170111162192,540,550,2,2
7145,20170111162192,550,570,11,3
7146,20170111162192,570,575,50,4
7147,20170111162192,575,585,18,5
7148,20170111162192,585,610,7,6
7149,20170111162192,610,625,18,7
7150,20170111162192,625,635,7,8
7151,20170111162192,635,650,18,9
7152,20170111162192,650,840,12,10
7153,20170111162192,840,990,1,11
7154,20170111162192,990,1035,18,12
7155,20170111162192,1035,1350,13,13
7156,20170111162192,1350,1395,18,14
7157,20170111162192,1395,1400,11,15
7158,20170111162192,1400,1401,18,16
7159,20170111162192,1401,81,12,17
7160,20170111162192,81,201,12,18
7161,20170111162192,201,600,1,19
7162,20170111162195,240,420,1,1
7163,20170111162195,420,480,1,2
7164,20170111162195,480,530,18,3
7165,20170111162195,530,780,5,4
7166,20170111162195,780,825,11,5
7167,20170111162195,825,1020,5,6
7168,20170111162195,1020,1070,18,7
7169,20170111162195,1070,1130,2,8
7170,20170111162195,1130,1175,11,9
7171,20170111162195,1175,1320,12,10
7172,20170111162195,1320,1365,1,11
7173,20170111162195,1365,1425,12,12
7174,20170111162195,1425,420,1,13
7175,20170111162209,240,480,1,1
7176,20170111162209,480,495,2,2
7177,20170111162209,495,510,11,3
7178,20170111162209,510,525,2,4
7179,20170111162209,525,585,12,5
7180,20170111162209,585,600,2,6
7181,20170111162209,600,630,3,7
7182,20170111162209,630,660,2,8
7183,20170111162209,660,675,2,9
7184,20170111162209,675,710,12,10
7185,20170111162209,710,740,11,11
7186,20170111162209,740,770,3,12
7187,20170111162209,770,785,2,13
7188,20170111162209,785,870,12,14
7189,20170111162209,870,900,12,15
7190,20170111162209,900,960,1,16
7191,20170111162209,960,990,3,17
